nNo
1150
X0    X1   No   
0.8481751902263315 0.6407947253690729 136
0.8488660690839256 0.3592898873606544 137
0.1518248097735569 0.3592052746310573 138
0.3592898873606481 0.1511339309160752 139
0.6407947253690573 0.1518248097736667 140
0.5669860627177817 0.6401567944250819 141
0.3639360530549317 0.5720108710844392 142
0.640156794425081 0.4330139372822172 143
0.4330139372822104 0.3598432055749214 144
0.4376151275479142 0.669966662818878 145
0.6661733647266973 0.5586987495249737 146
0.3383879245597805 0.4383753387593649 147
0.5586987495249669 0.3338266352733065 148
0.4664603708642711 0.8901567944253984 149
0.1098432055746039 0.4664603708642769 150
0.8901567944252827 0.5335396291357923 151
0.5335396291357863 0.1098432055747196 152
0.7390736031440464 0.9023348642130153 153
0.09766513578698906 0.7390736031440743 154
0.9023348642130204 0.2609263968558969 155
0.260926396855869 0.09766513578698409 156
0.9005590740427145 0.7403047640902881 157
0.2596952359098002 0.9005590740428264 158
0.7403047640902634 0.09944092595728007 159
0.09944092595716839 0.2596952359098248 160
0.604120624923861 0.745282971717974 161
0.2547170282820282 0.6041206249238678 162
0.7452829717180283 0.39587937507612 163
0.3958793750761137 0.2547170282819741 164
0.3847048916132225 0.7505210099668934 165
0.7505210099668249 0.6152951083867982 166
0.2494789900331101 0.384704891613227 167
0.6152951083867945 0.2494789900331789 168
0.9001218934945729 0.9001218934945733 169
0.09987810650541903 0.9001218934945807 170
0.9001218934945625 0.09987810650543673 171
0.09987810650542896 0.09987810650542966 172
0.5700787557216642 0.9167513246759351 173
0.08324867532406605 0.5700787557216673 174
0.9167513246759277 0.4299212442785455 175
0.4299212442785424 0.08324867532407335 176
0.7939482183690576 0.7223833510180222 177
0.277616648982022 0.7939482183691393 178
0.7223833510180057 0.2060517816309321 179
0.2060517816308507 0.2776166489820385 180
0.7277938243381867 0.8012652966217981 181
0.1987347033782313 0.7277938243383423 182
0.8012652966217936 0.2722061756617718 183
0.2722061756616174 0.1987347033782355 184
0.4860442197229556 0.5897234776367575 185
0.5801638557001146 0.541177369543256 186
0.4090939062547123 0.4972014056715824 187
0.54507955903195 0.4212072445256153 188
0.6519524273377167 0.6424993192059454 189
0.353588642848355 0.6551594163499938 190
0.6424993192059415 0.3480475726622802 191
0.3464534195227987 0.3545328654627582 192
0.6499724943014235 0.933590451594564 193
0.06640954840543729 0.6499724943014311 194
0.9335904515945748 0.3500275056986676 195
0.3500275056986601 0.06640954840542651 196
0.9277782117388658 0.6429278237186621 197
0.6429278237186529 0.07222178826113328 198
0.3570721762816051 0.9277782117389333 199
0.07222178826106583 0.3570721762816143 200
0.8201017201097205 0.9200285942774968 201
0.07997140572249439 0.8201017201097339 202
0.9200285942774356 0.1798982798902575 203
0.1798982798902443 0.07997140572255569 204
0.9200285942777351 0.8201017201098527 205
0.8201017201098352 0.07997140572227604 206
0.1798982798901033 0.9200285942778359 207
0.07997140572217544 0.1798982798901216 208
0.5149562121044042 0.6965799460685014 209
0.3087493467514952 0.5175725043545487 210
0.7068803990332486 0.4736105247275169 211
0.4736105247275106 0.2931196009667543 212
0.5549039654244737 0.8353931250332778 213
0.1646068749667239 0.5549039654244794 214
0.8353931250332703 0.4450960345755738 215
0.4450960345755684 0.1646068749667315 216
0.4276562509998072 0.8171708331229295 217
0.1828291668770721 0.4276562509998143 218
0.8171708331228448 0.5723437490002324 219
0.5723437490002254 0.182829166877157 220
0.4529073225651297 0.4380437503040254 221
0.9667072978315209 0.09995936883502202 222
0.9334145956630416 0.09991873767022938 223
0.9334145956630416 0.06658540433695782 224
0.9667072978315209 0.03329270216847892 225
0.9667072978315209 0.06662603550174642 226
0.09995936883501944 0.03329270216847655 227
0.09991873767022419 0.06658540433695311 228
0.06658540433695265 0.06658540433695312 229
0.03329270216847632 0.03329270216847656 230
0.06662603550174384 0.03329270216847656 231
0.90004063116458 0.9667072978315244 232
0.9000812623295765 0.9334145956630489 233
0.9334145956630486 0.9334145956630489 234
0.9667072978315243 0.9667072978315244 235
0.9333739644980563 0.9667072978315243 236
0.03329270216847301 0.9000406311645827 237
0.06658540433694601 0.9000812623295816 238
0.06658540433694603 0.9334145956630538 239
0.03329270216847302 0.9667072978315269 240
0.03329270216847301 0.9333739644980589 241
0.9000812623296206 0.06658540433695782 242
0.9000406311646787 0.03329270216847892 243
0.9333739644980997 0.03329270216847892 244
0.06658540433695265 0.0999187376704251 245
0.03329270216847632 0.09995936883542055 246
0.03329270216847633 0.06662603550194855 247
0.9334145956630486 0.9000812623296278 248
0.9667072978315243 0.9000406311646822 249
0.9667072978315242 0.9333739644981032 250
0.09991873767041802 0.9334145956630538 251
0.09995936883541699 0.9667072978315269 252
0.06662603550194501 0.9667072978315269 253
0.445341497500281 0.5838192754526513 254
0.4046387752776064 0.5779150732685453 255
0.3789886707881919 0.547074382613487 256
0.3940412885214521 0.5221378941425346 257
0.4347440107441267 0.5280420963266408 258
0.4603941152335412 0.5588827869816991 259
0.4196913930108665 0.552978584797593 260
0.4130554360502534 0.6373147322407317 261
0.3884957445525926 0.6046628016625855 262
0.4699011889979418 0.6164712060307976 263
0.453758158272928 0.6432189344248378 264
0.4291984667752672 0.6105670038466915 265
0.6201591481834255 0.4690684147025634 266
0.6001615019417701 0.5051228921229097 267
0.5684690901440598 0.5011873278707091 268
0.5567743245880049 0.4611972861981622 269
0.5767719708296604 0.4251428087778159 270
0.6084643826273707 0.4290783730300165 271
0.5884667363857151 0.4651328504503628 272
0.6488289845256198 0.4749088746964693 273
0.6575011746261585 0.5168038121107215 274
0.6375035283845031 0.5528582895310677 275
0.6088336920423089 0.5470178295371619 276
0.6288313382839642 0.5109633521168157 277
0.4749088746964626 0.3511710154743831 278
0.5168038121107148 0.3424988253738448 279
0.5541590193606279 0.3629535050240761 280
0.549619289196289 0.3920803747748457 281
0.5077243517820369 0.400752564875384 282
0.4703691445321236 0.3802978852251527 283
0.5122640819463758 0.3716256951246143 284
0.5143554802096766 0.4268194131184186 285
0.4836314013874031 0.432431581711222 286
0.4462761941374899 0.4119769020609907 287
0.4396450657098502 0.3859100538179561 288
0.4770002729597633 0.4063647334681872 289
0.185661630038097 0.6285136167341784 290
0.2201893291600626 0.6163171208290231 291
0.2360562533140959 0.6453450247286926 292
0.2173954783461636 0.6865694245335174 293
0.182867779224198 0.6987659204386728 294
0.1670008550701647 0.6697380165390032 295
0.2015285541921303 0.6575415206338477 296
0.6285136167341716 0.8143383699619042 297
0.6163171208290162 0.779810670839939 298
0.6453450247286362 0.7639437466859154 299
0.6865694245334115 0.7826045216538567 300
0.6987659204385668 0.8171322207758218 301
0.6697380165389468 0.8329991449298456 302
0.6575415206337915 0.7984714458078804 303
0.3714863832658033 0.1856616300380415 304
0.3836828791709585 0.2201893291600078 305
0.3546549752712816 0.2360562533140612 306
0.3134305754664495 0.2173954783461484 307
0.3012340795612943 0.182867779224182 308
0.3302619834609712 0.1670008550701286 309
0.3424584793661264 0.2015285541920949 310
0.8143383699619599 0.3714863832658096 311
0.779810670839994 0.3836828791709648 312
0.76394374668595 0.3546549752713373 313
0.7826045216538718 0.3134305754665545 314
0.8171322207758376 0.3012340795613993 315
0.8329991449298816 0.3302619834610269 316
0.7984714458079156 0.342458479366182 317
0.2674303998070732 0.6384613689968728 318
0.280143771332118 0.6728021130698779 319
0.2614829963641857 0.7140265128747028 320
0.2301088498712085 0.7209101686065225 321
0.2487696248391408 0.6796857688016976 322
0.6384613689968657 0.7325696001929294 323
0.6728021130698705 0.7198562286678847 324
0.7140265128746457 0.7385170036358261 325
0.7209101686064162 0.7698911501288122 326
0.6796857688016409 0.7512303751608707 327
0.3615386310031147 0.2674303998070374 328
0.3271978869301156 0.2801437713321006 329
0.2859734871252835 0.2614829963641877 330
0.2790898313934505 0.2301088498712116 331
0.3203142311982826 0.2487696248391245 332
0.7325696001929652 0.3615386310031215 333
0.7198562286679023 0.327197886930123 334
0.7385170036358241 0.2859734871253403 335
0.7698911501288088 0.279089831393556 336
0.7512303751608869 0.3203142311983387 337
0.4561267393563581 0.7052805969669896 338
0.474638351164802 0.7405945311151012 339
0.4570016058532381 0.7674459801644398 340
0.4208532487332303 0.7589834950656665 341
0.4023416369247864 0.723669560917555 342
0.4199783822363503 0.6968181118682164 343
0.4384899940447942 0.732132046016328 344
0.7027517315721942 0.5414158453589014 345
0.7393300984176909 0.524132941192829 346
0.7674459801644001 0.5429983941467706 347
0.7589834950656126 0.5791467512667844 348
0.7224051282201157 0.5964296554328568 349
0.6942892464734065 0.5775642024789152 350
0.7308676133189032 0.5602812983128429 351
0.300289127952117 0.4566335468306604 352
0.2621903313444535 0.4748917549019558 353
0.2325540198355633 0.4570016058532432 354
0.2410165049343367 0.4208532487332352 355
0.2791153015420002 0.4025950406619396 356
0.3087516130508904 0.4204851897106522 357
0.2706528164432268 0.4387433977819478 358
0.5414158453588951 0.2972482684278093 359
0.5241329411928233 0.2606699015823122 360
0.5429983941467658 0.2325540198356029 361
0.5791467512667802 0.2410165049343909 362
0.596429655432852 0.2775948717798881 363
0.5775642024789094 0.3057107535265973 364
0.5602812983128376 0.2691323866811001 365
0.7830724033866604 0.6237949807142231 366
0.815623796806496 0.632294853041648 367
0.8300995329405735 0.6679909339187227 368
0.8120238756548156 0.6951871424683724 369
0.77947248223498 0.6866872701409475 370
0.7649967461009025 0.6509911892638729 371
0.7975481395207379 0.6594910615912979 372
0.376205019285829 0.7830724033867427 373
0.3677051469584355 0.8156237968065919 374
0.3320090660813687 0.8300995329406738 375
0.3048128575316953 0.8120238756549066 376
0.3133127298590888 0.7794724822350574 377
0.3490088107361556 0.7649967461009753 378
0.3405089384087621 0.7975481395208246 379
0.6237949807142155 0.2169275966133415 380
0.6322948530416364 0.1843762031935041 381
0.6679909339187068 0.1699004670594218 382
0.6951871424683562 0.187976124345177 383
0.6866872701409352 0.2205275177650144 384
0.6509911892638649 0.2350032538990967 385
0.6594910615912858 0.2024518604792592 386
0.216927596613259 0.3762050192858371 387
0.1843762031934079 0.3677051469584472 388
0.1699004670593215 0.3320090660813844 389
0.1879761243450861 0.3048128575317114 390
0.2205275177649371 0.3133127298591014 391
0.2350032538990236 0.3490088107361642 392
0.2024518604791725 0.3405089384087743 393
0.3699299288005905 0.412197961031217 394
0.4014719330414004 0.3860205833030692 395
0.4147341898966799 0.4381542797891386 396
0.3765610572282302 0.4382648092742517 397
0.4081030614690401 0.4120874315461039 398
0.4221534569558666 0.9633855981417995 399
0.4443069139100688 0.9267711962835989 400
0.4776402472435336 0.9267711962835989 401
0.4888201236227961 0.9633855981417995 402
0.4554867902893313 0.9633855981417995 403
0.0366144018582013 0.4221534569558685 404
0.0732288037164026 0.4443069139100728 405
0.07322880371640261 0.4776402472435375 406
0.03661440185820131 0.4888201236227981 407
0.03661440185820131 0.4554867902893333 408
0.9633855981417609 0.577846543044562 409
0.9267711962835218 0.5556930860901772 410
0.9267711962835218 0.5223597527567596 411
0.9633855981417609 0.511179876377727 412
0.9633855981417608 0.5445132097111445 413
0.57784654304456 0.03661440185823988 414
0.5556930860901732 0.07322880371647976 415
0.5223597527567556 0.07322880371647977 416
0.511179876377725 0.03661440185823989 417
0.5445132097111425 0.03661440185823989 418
0.9759260705796219 0.6143092745721852 419
0.9518521411592439 0.6286185491454237 420
0.9152377393010047 0.6064650921910388 421
0.9026972668631438 0.5700023606634156 422
0.9393116687213829 0.5921558176178005 423
0.6143092745721822 0.02407392942037776 424
0.6286185491454175 0.04814785884075552 425
0.6064650921910307 0.0847622606989954 426
0.5700023606634085 0.09730273313685753 427
0.5921558176177952 0.06068833127861764 428
0.3856907254283113 0.9759260705796444 429
0.3713814508549582 0.9518521411592888 430
0.3935349078091605 0.9152377393010883 431
0.4299976393367158 0.9026972668632434 432
0.4078441823825135 0.9393116687214439 433
0.02407392942035528 0.3856907254283143 434
0.04814785884071055 0.3713814508549643 435
0.08476226069891185 0.3935349078091685 436
0.09730273313675789 0.4299976393367227 437
0.06068833127855656 0.4078441823825185 438
0.4633954890667442 0.6788377572354191 439
0.4891758505855742 0.6877088516519603 440
0.5076874623940181 0.7230227858000718 441
0.500418712683632 0.7494656255316424 442
0.4819071008751881 0.7141516913835307 443
0.3285083986236854 0.4647743939577595 444
0.3186288726875903 0.4911734491561541 445
0.2805300760799268 0.5094316572274495 446
0.2523108054083584 0.5012908101003505 447
0.2904096020160218 0.483032602029055 448
0.6623979959611369 0.4465461330973171 449
0.6846391974971927 0.460078328912417 450
0.6933113875977315 0.5019732663266692 451
0.6797423761622144 0.5303360079258215 452
0.6710701860616756 0.4884410705115692 453
0.7298897544432283 0.4846903621605969 454
0.7528991098532081 0.4957701995936769 455
0.7163207430077112 0.5130531037597491 456
0.4465461330973105 0.3376020040388657 457
0.4600783289124106 0.31536080250281 458
0.5019732663266627 0.3066886124022717 459
0.5303360079258148 0.3202576238377891 460
0.4884410705115626 0.3289298139383274 461
0.4846903621605909 0.2701102455567745 462
0.4957701995936712 0.2471008901467948 463
0.5130531037597429 0.2836792569922919 464
0.721602241417525 0.6765269408908261 465
0.736061625692175 0.6459110246388122 466
0.7650130979603301 0.7173031863929615 467
0.7360779775516026 0.7122230217679008 468
0.7505373618262525 0.6816071055158868 469
0.3234730591091828 0.7216022414175531 470
0.3540889753612027 0.7360616256922232 471
0.282696813607069 0.7650130979603872 472
0.287776978232116 0.7360779775516351 473
0.3183928944841358 0.7505373618263051 474
0.6765269408908243 0.278397758582476 475
0.6459110246388095 0.2639383743078275 476
0.7173031863929502 0.2349869020396629 477
0.7122230217678948 0.2639220224483937 478
0.6816071055158799 0.2494626381737451 479
0.2783977585824478 0.3234730591091849 480
0.2639383743077789 0.3540889753612059 481
0.234986902039606 0.2826968136070803 482
0.2639220224483613 0.2877769782321221 483
0.2494626381736925 0.3183928944841431 484
0.4096062993147278 0.6650309139959165 485
0.3815974710815414 0.6600951651729552 486
0.3570377795838806 0.6274432345948089 487
0.3604869163194062 0.599727052839624 488
0.385046607817067 0.6323789834177703 489
0.3410764228807866 0.4104278476604959 490
0.3437649212017926 0.3824803565616271 491
0.3753069254426026 0.3563029788334793 492
0.4041604313624065 0.3580730922042003 493
0.3726184271215965 0.3842504699323481 494
0.385525245689735 0.4775927167008432 495
0.3619565851247578 0.457984027730104 496
0.4383028504616572 0.4577629687598778 497
0.4236983783581847 0.4774821872157301 498
0.4001297177932075 0.4578734982449909 499
0.4953480732409852 0.5299078258789192 500
0.4906961464819704 0.5598156517578383 501
0.4393959375031415 0.4981342704477216 502
0.4696979687515708 0.4990671352238608 503
0.4650460419925559 0.5289749611027799 504
0.5534425704667431 0.527451579695504 505
0.5267212852333716 0.513725789847752 506
0.5150265196773167 0.4737357481752051 507
0.5300530393546333 0.4474714963504102 508
0.5417478049106883 0.4874615380229569 509
0.8621690582926486 0.605043026624646 510
0.8761629263589656 0.5692913278802192 511
0.9012438712346876 0.6422167909354657 512
0.8747095307305096 0.6415057581522693 513
0.8887033987968267 0.6057540594078425 514
0.6050430266246337 0.137830941707351 515
0.56929132788021 0.1238370736410353 516
0.6422167909354544 0.09875612876531106 517
0.6415057581522559 0.1252904692694889 518
0.6057540594078321 0.1112966012031732 519
0.3949569733754517 0.8621690582927602 520
0.4307086721198614 0.8761629263590793 521
0.3577832090647508 0.9012438712347692 522
0.3584942418478964 0.8747095307306052 523
0.3942459405923061 0.8887033987969242 524
0.1378309417072392 0.3949569733754638 525
0.1238370736409216 0.4307086721198704 526
0.09875612876522952 0.357783209064762 527
0.1252904692693932 0.3584942418479096 528
0.1112966012030755 0.3942459405923161 529
0.713024534381811 0.9674449547376718 530
0.7260490687629287 0.9348899094753436 531
0.7593824020960308 0.9348899094753436 532
0.7796912010480154 0.9674449547376718 533
0.7463578677149239 0.9674449547376716 534
0.03255504526232968 0.7130245343818203 535
0.06511009052465937 0.7260490687629474 536
0.06511009052465938 0.7593824020960495 537
0.03255504526232969 0.7796912010480247 538
0.03255504526232969 0.7463578677149332 539
0.9674449547376734 0.2869754656181432 540
0.934889909475347 0.2739509312370201 541
0.934889909475347 0.2406175979037839 542
0.9674449547376734 0.2203087989516709 543
0.9674449547376734 0.253642132284907 544
0.2869754656181339 0.03255504526232803 545
0.2739509312370015 0.06511009052465605 546
0.2406175979037653 0.06511009052465606 547
0.2203087989516616 0.03255504526232804 548
0.2536421322848977 0.03255504526232803 549
0.9668530246809048 0.7801015880297449 550
0.9337060493618097 0.7602031760600165 551
0.9337060493618097 0.7268698427265954 552
0.9668530246809048 0.7134349213629028 553
0.9668530246809046 0.7467682546963238 554
0.7801015880297367 0.03314697531909336 555
0.76020317606 0.06629395063818672 556
0.726869842726579 0.06629395063818672 557
0.7134349213628944 0.03314697531909336 558
0.7467682546963157 0.03314697531909336 559
0.2198984119704882 0.9668530246809421 560
0.2397968239401442 0.9337060493618843 561
0.2731301572736162 0.9337060493618843 562
0.2865650786374322 0.9668530246809421 563
0.2532317453039603 0.9668530246809419 564
0.03314697531905612 0.2198984119704964 565
0.06629395063811225 0.2397968239401606 566
0.06629395063811226 0.2731301572736326 567
0.03314697531905614 0.2865650786374405 568
0.03314697531905612 0.2532317453039684 569
0.5009998324834021 0.899021637842244 570
0.5355392941025332 0.9078864812590896 571
0.5467191704817957 0.9445008831172901 572
0.5233595852419272 0.972250441558645 573
0.5121797088626646 0.9356360397004444 574
0.1009783621577579 0.5009998324834071 575
0.092113518740912 0.5355392941025372 576
0.0554991168827107 0.5467191704817977 577
0.02774955844135535 0.5233595852419283 578
0.06436396029955664 0.5121797088626676 579
0.8990216378421644 0.4990001675167101 580
0.907886481259046 0.4644607058976278 581
0.9445008831172851 0.4532808295185951 582
0.9722504415586426 0.4766404147586447 583
0.9356360397004034 0.4878202911376773 584
0.499000167516705 0.1009783621578376 585
0.4644607058976237 0.09211351874095544 586
0.453280829518593 0.05549911688271557 587
0.4766404147586437 0.02774955844135778 588
0.4878202911376743 0.06436396029959766 589
0.8656364848317925 0.6739647382761447 590
0.8830977794372535 0.7071347511832163 591
0.8650221221514955 0.7343309597328661 592
0.8294851702602766 0.7283571553754442 593
0.8475608275460345 0.7011609468257943 594
0.3260352617239614 0.8656364848319029 595
0.2928652488168808 0.8830977794373647 596
0.2656690402672074 0.8650221221515974 597
0.2716428446246147 0.8294851702603684 598
0.298839053174288 0.8475608275461355 599
0.673964738276126 0.1343635151682045 600
0.7071347511831947 0.1169022205627423 601
0.7343309597328441 0.1349778778484974 602
0.7283571553754249 0.1705148297397148 603
0.7011609468257753 0.1524391724539596 604
0.1343635151680941 0.3260352617239798 605
0.1169022205626312 0.2928652488169023 606
0.1349778778483958 0.2656690402672294 607
0.1705148297396233 0.271642844624634 608
0.1524391724538587 0.2988390531743069 609
0.4753569015672627 0.8520740180380032 610
0.4842534322702542 0.8139912416506081 611
0.5137346304569885 0.7957366851865678 612
0.5343192979407311 0.8155649051099229 613
0.5254227672377395 0.853647681497318 614
0.4959415690510053 0.8719022379613582 615
0.5048380997539968 0.8338194615739629 616
0.1479259819619992 0.4753569015672684 617
0.1860087583493946 0.4842534322702599 618
0.2042633148134346 0.5137346304569941 619
0.1844350948900793 0.5343192979407367 620
0.1463523185026839 0.5254227672377453 621
0.1280977620386439 0.4959415690510111 622
0.1661805384260392 0.5048380997540025 623
0.8520740180379177 0.5246430984327805 624
0.8139912416505528 0.5157465677297687 625
0.7957366851865486 0.4862653695430291 626
0.8155649051099095 0.4656807020593015 627
0.8536476814972744 0.4745772327623133 628
0.8719022379612786 0.5040584309490528 629
0.8338194615739135 0.4951619002460409 630
0.5246430984327747 0.1479259819620848 631
0.5157465677297631 0.1860087583494499 632
0.4862653695430238 0.2042633148134538 633
0.4656807020592961 0.1844350948900926 634
0.4745772327623077 0.1463523185027275 635
0.504058430949047 0.1280977620387236 636
0.4951619002460355 0.1661805384260887 637
0.5917424375218345 0.7102409126203433 638
0.5793642501198082 0.6751988535227126 639
0.5953081842577601 0.640937636018703 640
0.6236303057977384 0.6417184776123243 641
0.6360084931997648 0.676760536709955 642
0.6200645590618129 0.7110217542139644 643
0.6076863716597865 0.6759796951163337 644
0.2911233698729961 0.5934173736440582 645
0.3275297114639639 0.5827141223642487 646
0.3206314379929128 0.6381464858746184 647
0.2876742331374705 0.6211335553992431 648
0.3240805747284383 0.6104303041194337 649
0.7102409126203791 0.4082575624781524 650
0.6751988535227301 0.4206357498801848 651
0.6409376360187011 0.4046918157422382 652
0.6417184776123214 0.3763696942022592 653
0.6767605367099704 0.3639915068002268 654
0.7110217542139994 0.3799354409381734 655
0.6759796951163501 0.3923136283402058 656
0.4082575624781459 0.2897590873796232 657
0.4206357498801782 0.3248011464772723 658
0.3629287380405704 0.3212609197358302 659
0.379404056558342 0.2879889740089022 660
0.3917822439603742 0.3230310331065512 661
0.7993561040462914 0.8537765244025627 662
0.7692148535951689 0.878055694307789 663
0.7353136768754265 0.8686450083492763 664
0.7315537506068066 0.8349551524855372 665
0.7616950010579292 0.8106759825803108 666
0.7955961777776716 0.8200866685388236 667
0.765454927326549 0.8443658384440499 668
0.1462234755974452 0.7993561040463245 669
0.1219443056922171 0.7692148535951995 670
0.1313549916507364 0.735313676875497 671
0.1650448475144838 0.7315537506069196 672
0.1893240174197119 0.7616950010580448 673
0.1799133314611926 0.7955961777777472 674
0.1556341615559645 0.765454927326622 675
0.8537765244025312 0.2006438959536795 676
0.8780556943077759 0.2307851464047882 677
0.8686450083492782 0.2646863231245219 678
0.8349551524855359 0.2684462493931468 679
0.8106759825802913 0.2383049989420381 680
0.8200866685387889 0.2044038222223045 681
0.8443658384440336 0.2345450726734131 682
0.2006438959536463 0.1462234755974766 683
0.2307851464047576 0.1219443056922303 684
0.2646863231244518 0.1313549916507346 685
0.2684462493930346 0.165044847514485 686
0.2383049989419233 0.1893240174197313 687
0.2044038222222291 0.1799133314612271 688
0.2345450726733404 0.1556341615559808 689
0.6703492372727695 0.6640471651849102 690
0.6887460472078224 0.6855950111638752 691
0.6544053031348176 0.6983083826889198 692
0.3333448095179576 0.6724872299476234 693
0.3131009761875603 0.6898150435452532 694
0.3003876046625155 0.6554742994722481 695
0.6640471651849075 0.3296507627272283 696
0.6855950111638733 0.3112539527921764 697
0.6983083826889362 0.3455946968651749 698
0.3285879939675714 0.3339742912608934 699
0.310722568412344 0.3134157170590286 700
0.345063312485343 0.3007023455339654 701
0.5713786603785593 0.6071636527978066 702
0.575771258039337 0.5741705111705313 703
0.6040933795793153 0.5749513527641524 704
0.6280229034585161 0.608725335985049 705
0.5997007819185376 0.6079444943914277 706
0.6614330522637037 0.5866322727519643 707
0.6566927398007103 0.6145657959789548 708
0.6327632159215095 0.5807918127580582 709
0.5775528124232805 0.3968206872378369 710
0.6100260658146111 0.3724341299500585 711
0.6092452242209908 0.4007562514900376 712
0.5866322727519584 0.3385669477362978 713
0.61456579597895 0.343307260199289 714
0.5820925425876194 0.3676938174870673 715
0.5800525038149051 0.9445008831172901 716
0.5900262519081459 0.972250441558645 717
0.5566929185750593 0.9722504415586448 718
0.0554991168827107 0.5800525038149071 719
0.02774955844135535 0.5900262519081471 720
0.02774955844135534 0.5566929185750603 721
0.9445008831172851 0.4199474961853553 722
0.9722504415586426 0.4099737480921651 723
0.9722504415586425 0.4433070814254049 724
0.4199474961853532 0.05549911688271557 725
0.4099737480921641 0.02774955844135778 726
0.4433070814254038 0.02774955844135778 727
0.4713187256487663 0.7896625878831184 728
0.4494874883242868 0.803416710503024 729
0.413339131204279 0.7949542254042508 730
0.3990220114087508 0.7727376176855721 731
0.4351703685287585 0.7812001027843452 732
0.7896625878830734 0.5286812743512487 733
0.8034167105029592 0.5505125116757406 734
0.7949542254041715 0.5866608687957544 735
0.7727376176854982 0.6009779885912763 736
0.7812001027842858 0.5648296314712624 737
0.210337412116884 0.4713187256487724 738
0.1965832894969781 0.4494874883242933 739
0.2050457745957514 0.4133391312042852 740
0.2272623823144307 0.3990220114087561 741
0.2187998972156574 0.4351703685287641 742
0.5286812743512428 0.210337412116929 743
0.5505125116757341 0.196583289497043 744
0.5866608687957484 0.205045774595831 745
0.6009779885912715 0.2272623823145049 746
0.5648296314712571 0.2187998972157169 747
